,Saitama_m,Tiba_m,Tokyo_m,Kanagawa_m,Osaka_m,Total_m
1856,3154,2879,8078,4526,4148,22785
1857,2671,2318,6589,3850,3403,18831
1858,2671,2318,6589,3850,3403,18831
1859,2671,2318,6589,3850,3403,18831
1860,2671,2318,6589,3850,3403,18831
1861,2671,2318,6589,3850,3403,18831
1862,2671,2318,6589,3850,3403,18831
1863,2671,2318,6589,3850,3403,18831
1864,2671,2318,6589,3850,3403,18831
1865,2671,2318,6589,3850,3403,18831
1866,2671,2318,6589,3850,3403,18831
1867,2671,2318,6589,3850,3403,18831
1868,2671,2318,6589,3850,3403,18831
1869,2671,2318,6589,3850,3403,18831
1870,2671,2318,6589,3850,3403,18831
1871,2671,2318,6589,3850,3403,18831
1872,2671,2318,6589,3850,3403,18831
1873,2671,2318,6589,3850,3403,18831
1874,2671,2318,6589,3850,3403,18831
1875,2671,2318,6589,3850,3403,18831
1876,2671,2318,6589,3850,3403,18831
1877,2671,2318,6589,3850,3403,18831
1878,2671,2318,6589,3850,3403,18831
1879,2671,2318,6589,3850,3403,18831
1880,2671,2318,6589,3850,3403,18831
1881,2671,2318,6589,3850,3403,18831
1882,2671,2318,6589,3850,3403,18831
1883,2671,2318,6589,3850,3403,18831
1884,2671,2318,6589,3850,3403,18831
1885,2671,2318,6589,3850,3403,18831
1886,2671,2318,6589,3850,3403,18831
1887,2671,2318,6589,3850,3403,18831
1888,2250,1863,5720,3261,3047,16141
1889,2250,1863,5720,3261,3047,16141
1890,2250,1863,5720,3261,3047,16141
1891,2250,1863,5720,3261,3047,16141
1892,2250,1863,5720,3261,3047,16141
1893,2250,1863,5720,3261,3047,16141
1894,2250,1863,5720,3261,3047,16141
1895,2250,1863,5720,3261,3047,16141
1896,2250,1863,5720,3261,3047,16141
1897,2250,1863,5720,3261,3047,16141
1898,2250,1863,5720,3261,3047,16141
1899,2250,1863,5720,3261,3047,16141
1900,2250,1863,5720,3261,3047,16141
1901,2250,1863,5720,3261,3047,16141
1902,2250,1863,5720,3261,3047,16141
1903,2250,1863,5720,3261,3047,16141
1904,2250,1863,5720,3261,3047,16141
1905,2250,1863,5720,3261,3047,16141
1906,2250,1863,5720,3261,3047,16141
1907,2250,1863,5720,3261,3047,16141
1908,2250,1863,5720,3261,3047,16141
1909,2250,1863,5720,3261,3047,16141
1910,2250,1863,5720,3261,3047,16141
1911,2250,1863,5720,3261,3047,16141
1912,2250,1863,5720,3261,3047,16141
1913,2250,1863,5720,3261,3047,16141
1914,2250,1863,5720,3261,3047,16141
1915,2250,1863,5720,3261,3047,16141
1916,2250,1863,5720,3261,3047,16141
1917,2250,1863,5720,3261,3047,16141
1918,2684,2295,6327,3506,3467,18279
1919,2684,2295,6327,3506,3467,18279
1920,2684,2295,6327,3506,3467,18279
1921,2684,2295,6327,3506,3467,18279
1922,2684,2295,6327,3506,3467,18279
1923,2684,2295,6327,3506,3467,18279
1924,2684,2295,6327,3506,3467,18279
1925,2684,2295,6327,3506,3467,18279
1926,2684,2295,6327,3506,3467,18279
1927,2684,2295,6327,3506,3467,18279
1928,2684,2295,6327,3506,3467,18279
1929,2684,2295,6327,3506,3467,18279
1930,2684,2295,6327,3506,3467,18279
1931,2684,2295,6327,3506,3467,18279
1932,2684,2295,6327,3506,3467,18279
1933,2684,2295,6327,3506,3467,18279
1934,2684,2295,6327,3506,3467,18279
1935,2684,2295,6327,3506,3467,18279
1936,2684,2295,6327,3506,3467,18279
1937,2684,2295,6327,3506,3467,18279
1938,2684,2295,6327,3506,3467,18279
1939,2684,2295,6327,3506,3467,18279
1940,2684,2295,6327,3506,3467,18279
1941,2684,2295,6327,3506,3467,18279
1942,2684,2295,6327,3506,3467,18279
1943,2684,2295,6327,3506,3467,18279
1944,2684,2295,6327,3506,3467,18279
1945,2684,2295,6327,3506,3467,18279
1946,2684,2295,6327,3506,3467,18279
1947,2684,2295,6327,3506,3467,18279
1948,2684,2295,6327,3506,3467,18279
1949,3585,3134,9671,5154,5142,26686
1950,3585,3134,9671,5154,5142,26686
1951,3585,3134,9671,5154,5142,26686
1952,3585,3134,9671,5154,5142,26686
1953,3585,3134,9671,5154,5142,26686
1954,3585,3134,9671,5154,5142,26686
1955,3585,3134,9671,5154,5142,26686
1956,3585,3134,9671,5154,5142,26686
1957,3585,3134,9671,5154,5142,26686
1958,3585,3134,9671,5154,5142,26686
1959,3585,3134,9671,5154,5142,26686
1960,3585,3134,9671,5154,5142,26686
1961,3585,3134,9671,5154,5142,26686
1962,3585,3134,9671,5154,5142,26686
1963,3585,3134,9671,5154,5142,26686
1964,3585,3134,9671,5154,5142,26686
1965,3585,3134,9671,5154,5142,26686
1966,3585,3134,9671,5154,5142,26686
1967,3585,3134,9671,5154,5142,26686
1968,3585,3134,9671,5154,5142,26686
1969,3585,3134,9671,5154,5142,26686
1970,3585,3134,9671,5154,5142,26686
1971,3585,3134,9671,5154,5142,26686
1972,3585,3134,9671,5154,5142,26686
1973,3585,3134,9671,5154,5142,26686
1974,3585,3134,9671,5154,5142,26686
1975,3585,3134,9671,5154,5142,26686
1976,3585,3134,9671,5154,5142,26686
1977,3585,3134,9671,5154,5142,26686
1978,3585,3134,9671,5154,5142,26686
1979,3167,2739,7316,4154,3896,21272
1980,3167,2739,7316,4154,3896,21272
1981,3167,2739,7316,4154,3896,21272
1982,3167,2739,7316,4154,3896,21272
1983,3167,2739,7316,4154,3896,21272
1984,3167,2739,7316,4154,3896,21272
1985,3167,2739,7316,4154,3896,21272
1986,3167,2739,7316,4154,3896,21272
1987,3167,2739,7316,4154,3896,21272
1988,3167,2739,7316,4154,3896,21272
1989,3167,2739,7316,4154,3896,21272
1990,3167,2739,7316,4154,3896,21272
1991,3167,2739,7316,4154,3896,21272
1992,3167,2739,7316,4154,3896,21272
1993,3167,2739,7316,4154,3896,21272
1994,3167,2739,7316,4154,3896,21272
1995,3167,2739,7316,4154,3896,21272
1996,3167,2739,7316,4154,3896,21272
1997,3167,2739,7316,4154,3896,21272
1998,3167,2739,7316,4154,3896,21272
1999,3167,2739,7316,4154,3896,21272
2000,3167,2739,7316,4154,3896,21272
2001,3167,2739,7316,4154,3896,21272
2002,3167,2739,7316,4154,3896,21272
2003,3167,2739,7316,4154,3896,21272
2004,3167,2739,7316,4154,3896,21272
2005,3167,2739,7316,4154,3896,21272
2006,3167,2739,7316,4154,3896,21272
2007,3167,2739,7316,4154,3896,21272
2008,3167,2739,7316,4154,3896,21272
2009,3167,2739,7316,4154,3896,21272
2010,2546,2232,6355,3576,3330,18039
2011,2546,2232,6355,3576,3330,18039
2012,2546,2232,6355,3576,3330,18039
2013,2546,2232,6355,3576,3330,18039
2014,2546,2232,6355,3576,3330,18039
2015,2546,2232,6355,3576,3330,18039
2016,2546,2232,6355,3576,3330,18039
2017,2546,2232,6355,3576,3330,18039
2018,2546,2232,6355,3576,3330,18039
2019,2546,2232,6355,3576,3330,18039
2020,2546,2232,6355,3576,3330,18039
2021,2546,2232,6355,3576,3330,18039
2022,2546,2232,6355,3576,3330,18039
2023,2546,2232,6355,3576,3330,18039
2024,2546,2232,6355,3576,3330,18039
2025,2546,2232,6355,3576,3330,18039
2026,2546,2232,6355,3576,3330,18039
2027,2546,2232,6355,3576,3330,18039
2028,2546,2232,6355,3576,3330,18039
2029,2546,2232,6355,3576,3330,18039
2030,2546,2232,6355,3576,3330,18039
2031,2546,2232,6355,3576,3330,18039
2032,2546,2232,6355,3576,3330,18039
2033,2546,2232,6355,3576,3330,18039
2034,2546,2232,6355,3576,3330,18039
2035,2546,2232,6355,3576,3330,18039
2036,2546,2232,6355,3576,3330,18039
2037,2546,2232,6355,3576,3330,18039
2038,2546,2232,6355,3576,3330,18039
2039,2546,2232,6355,3576,3330,18039
2040,2546,2232,6355,3576,3330,18039
2041,2505,2230,6261,3569,3450,18015
2042,2505,2230,6261,3569,3450,18015
2043,2505,2230,6261,3569,3450,18015
2044,2505,2230,6261,3569,3450,18015
2045,2505,2230,6261,3569,3450,18015
2046,2505,2230,6261,3569,3450,18015
2047,2505,2230,6261,3569,3450,18015
2048,2505,2230,6261,3569,3450,18015
2049,2505,2230,6261,3569,3450,18015
2050,2505,2230,6261,3569,3450,18015
2051,2505,2230,6261,3569,3450,18015
2052,2505,2230,6261,3569,3450,18015
2053,2505,2230,6261,3569,3450,18015
2054,2505,2230,6261,3569,3450,18015
2055,2505,2230,6261,3569,3450,18015
2056,2505,2230,6261,3569,3450,18015
2057,2505,2230,6261,3569,3450,18015
2058,2505,2230,6261,3569,3450,18015
2059,2505,2230,6261,3569,3450,18015
2060,2505,2230,6261,3569,3450,18015
2061,2505,2230,6261,3569,3450,18015
2062,2505,2230,6261,3569,3450,18015
2063,2505,2230,6261,3569,3450,18015
2064,2505,2230,6261,3569,3450,18015
2065,2505,2230,6261,3569,3450,18015
2066,2505,2230,6261,3569,3450,18015
2067,2505,2230,6261,3569,3450,18015
2068,2505,2230,6261,3569,3450,18015
2069,3844,3442,9261,5259,5283,27089
2070,3844,3442,9261,5259,5283,27089
2071,3844,3442,9261,5259,5283,27089
2072,3844,3442,9261,5259,5283,27089
2073,3844,3442,9261,5259,5283,27089
2074,3844,3442,9261,5259,5283,27089
2075,3844,3442,9261,5259,5283,27089
2076,3844,3442,9261,5259,5283,27089
2077,3844,3442,9261,5259,5283,27089
2078,3844,3442,9261,5259,5283,27089
2079,3844,3442,9261,5259,5283,27089
2080,3844,3442,9261,5259,5283,27089
2081,3844,3442,9261,5259,5283,27089
2082,3844,3442,9261,5259,5283,27089
2083,3844,3442,9261,5259,5283,27089
2084,3844,3442,9261,5259,5283,27089
2085,3844,3442,9261,5259,5283,27089
2086,3844,3442,9261,5259,5283,27089
2087,3844,3442,9261,5259,5283,27089
2088,3844,3442,9261,5259,5283,27089
2089,3844,3442,9261,5259,5283,27089
2090,3844,3442,9261,5259,5283,27089
2091,3844,3442,9261,5259,5283,27089
2092,3844,3442,9261,5259,5283,27089
2093,3844,3442,9261,5259,5283,27089
2094,3844,3442,9261,5259,5283,27089
2095,3844,3442,9261,5259,5283,27089
2096,3844,3442,9261,5259,5283,27089
2097,3844,3442,9261,5259,5283,27089
2098,3844,3442,9261,5259,5283,27089
2099,3844,3442,9261,5259,5283,27089
2100,2551,2133,6320,3597,3455,18056
2101,2551,2133,6320,3597,3455,18056
2102,2551,2133,6320,3597,3455,18056
2103,2551,2133,6320,3597,3455,18056
2104,2551,2133,6320,3597,3455,18056
2105,2551,2133,6320,3597,3455,18056
2106,2551,2133,6320,3597,3455,18056
2107,2551,2133,6320,3597,3455,18056
2108,2551,2133,6320,3597,3455,18056
2109,2551,2133,6320,3597,3455,18056
2110,2551,2133,6320,3597,3455,18056
2111,2551,2133,6320,3597,3455,18056
2112,2551,2133,6320,3597,3455,18056
2113,2551,2133,6320,3597,3455,18056
2114,2551,2133,6320,3597,3455,18056
2115,2551,2133,6320,3597,3455,18056
2116,2551,2133,6320,3597,3455,18056
2117,2551,2133,6320,3597,3455,18056
2118,2551,2133,6320,3597,3455,18056
2119,2551,2133,6320,3597,3455,18056
2120,2551,2133,6320,3597,3455,18056
2121,2551,2133,6320,3597,3455,18056
2122,2551,2133,6320,3597,3455,18056
2123,2551,2133,6320,3597,3455,18056
2124,2551,2133,6320,3597,3455,18056
2125,2551,2133,6320,3597,3455,18056
2126,2551,2133,6320,3597,3455,18056
2127,2551,2133,6320,3597,3455,18056
2128,2551,2133,6320,3597,3455,18056
2129,2551,2133,6320,3597,3455,18056
2130,3025,2614,7983,4364,4178,22164
2131,3025,2614,7983,4364,4178,22164
2132,3025,2614,7983,4364,4178,22164
2133,3025,2614,7983,4364,4178,22164
2134,3025,2614,7983,4364,4178,22164
2135,3025,2614,7983,4364,4178,22164
2136,3025,2614,7983,4364,4178,22164
2137,3025,2614,7983,4364,4178,22164
2138,3025,2614,7983,4364,4178,22164
2139,3025,2614,7983,4364,4178,22164
2140,3025,2614,7983,4364,4178,22164
2141,3025,2614,7983,4364,4178,22164
2142,3025,2614,7983,4364,4178,22164
2143,3025,2614,7983,4364,4178,22164
2144,3025,2614,7983,4364,4178,22164
2145,3025,2614,7983,4364,4178,22164
2146,3025,2614,7983,4364,4178,22164
2147,3025,2614,7983,4364,4178,22164
2148,3025,2614,7983,4364,4178,22164
2149,3025,2614,7983,4364,4178,22164
2150,3025,2614,7983,4364,4178,22164
2151,3025,2614,7983,4364,4178,22164
2152,3025,2614,7983,4364,4178,22164
2153,3025,2614,7983,4364,4178,22164
2154,3025,2614,7983,4364,4178,22164
2155,3025,2614,7983,4364,4178,22164
2156,3025,2614,7983,4364,4178,22164
2157,3025,2614,7983,4364,4178,22164
2158,3025,2614,7983,4364,4178,22164
2159,3025,2614,7983,4364,4178,22164
2160,3025,2614,7983,4364,4178,22164
2161,2492,2242,5879,3360,3200,17173
2162,2492,2242,5879,3360,3200,17173
2163,2492,2242,5879,3360,3200,17173
2164,2492,2242,5879,3360,3200,17173
2165,2492,2242,5879,3360,3200,17173
2166,2492,2242,5879,3360,3200,17173
2167,2492,2242,5879,3360,3200,17173
2168,2492,2242,5879,3360,3200,17173
2169,2492,2242,5879,3360,3200,17173
2170,2492,2242,5879,3360,3200,17173
2171,2492,2242,5879,3360,3200,17173
2172,2492,2242,5879,3360,3200,17173
2173,2492,2242,5879,3360,3200,17173
2174,2492,2242,5879,3360,3200,17173
2175,2492,2242,5879,3360,3200,17173
2176,2492,2242,5879,3360,3200,17173
2177,2492,2242,5879,3360,3200,17173
2178,2492,2242,5879,3360,3200,17173
2179,2492,2242,5879,3360,3200,17173
2180,2492,2242,5879,3360,3200,17173
2181,2492,2242,5879,3360,3200,17173
2182,2492,2242,5879,3360,3200,17173
2183,2492,2242,5879,3360,3200,17173
2184,2492,2242,5879,3360,3200,17173
2185,2492,2242,5879,3360,3200,17173
2186,2492,2242,5879,3360,3200,17173
2187,2492,2242,5879,3360,3200,17173
2188,2492,2242,5879,3360,3200,17173
2189,2492,2242,5879,3360,3200,17173
2190,2492,2242,5879,3360,3200,17173
2191,3387,2868,8215,4525,4207,23202
2192,3387,2868,8215,4525,4207,23202
2193,3387,2868,8215,4525,4207,23202
2194,3387,2868,8215,4525,4207,23202
2195,3387,2868,8215,4525,4207,23202
2196,3387,2868,8215,4525,4207,23202
2197,3387,2868,8215,4525,4207,23202
2198,3387,2868,8215,4525,4207,23202
2199,3387,2868,8215,4525,4207,23202
2200,3387,2868,8215,4525,4207,23202
2201,3387,2868,8215,4525,4207,23202
2202,3387,2868,8215,4525,4207,23202
2203,3387,2868,8215,4525,4207,23202
2204,3387,2868,8215,4525,4207,23202
2205,3387,2868,8215,4525,4207,23202
2206,3387,2868,8215,4525,4207,23202
2207,3387,2868,8215,4525,4207,23202
2208,3387,2868,8215,4525,4207,23202
2209,3387,2868,8215,4525,4207,23202
2210,3387,2868,8215,4525,4207,23202
2211,3387,2868,8215,4525,4207,23202
2212,3387,2868,8215,4525,4207,23202
2213,3387,2868,8215,4525,4207,23202
2214,3387,2868,8215,4525,4207,23202
2215,3387,2868,8215,4525,4207,23202
2216,3387,2868,8215,4525,4207,23202
2217,3387,2868,8215,4525,4207,23202
2218,3387,2868,8215,4525,4207,23202
2219,3387,2868,8215,4525,4207,23202
2220,3387,2868,8215,4525,4207,23202
2221,3387,2868,8215,4525,4207,23202
2222,2829,2421,7385,3927,3651,20213
2223,2829,2421,7385,3927,3651,20213
2224,2829,2421,7385,3927,3651,20213
2225,2829,2421,7385,3927,3651,20213
2226,2829,2421,7385,3927,3651,20213
2227,2829,2421,7385,3927,3651,20213
2228,2829,2421,7385,3927,3651,20213
2229,2829,2421,7385,3927,3651,20213
2230,2829,2421,7385,3927,3651,20213
2231,2829,2421,7385,3927,3651,20213
2232,2829,2421,7385,3927,3651,20213
2233,2829,2421,7385,3927,3651,20213
2234,2829,2421,7385,3927,3651,20213
2235,2829,2421,7385,3927,3651,20213
2236,2829,2421,7385,3927,3651,20213
2237,2829,2421,7385,3927,3651,20213
2238,2829,2421,7385,3927,3651,20213
2239,2829,2421,7385,3927,3651,20213
2240,2829,2421,7385,3927,3651,20213
2241,2829,2421,7385,3927,3651,20213
2242,2829,2421,7385,3927,3651,20213
2243,2829,2421,7385,3927,3651,20213
2244,2829,2421,7385,3927,3651,20213
2245,2829,2421,7385,3927,3651,20213
2246,2829,2421,7385,3927,3651,20213
2247,2829,2421,7385,3927,3651,20213
2248,2829,2421,7385,3927,3651,20213
2249,2829,2421,7385,3927,3651,20213
2250,2829,2421,7385,3927,3651,20213
2251,2829,2421,7385,3927,3651,20213
2252,2829,2421,7385,3927,3651,20213
2253,2309,2019,5894,3238,3205,16665
2254,2309,2019,5894,3238,3205,16665
2255,2309,2019,5894,3238,3205,16665
2256,2309,2019,5894,3238,3205,16665
2257,2309,2019,5894,3238,3205,16665
2258,2309,2019,5894,3238,3205,16665
2259,2309,2019,5894,3238,3205,16665
2260,2309,2019,5894,3238,3205,16665
2261,2309,2019,5894,3238,3205,16665
2262,2309,2019,5894,3238,3205,16665
2263,2309,2019,5894,3238,3205,16665
2264,2309,2019,5894,3238,3205,16665
2265,2309,2019,5894,3238,3205,16665
2266,2309,2019,5894,3238,3205,16665
2267,2309,2019,5894,3238,3205,16665
2268,2309,2019,5894,3238,3205,16665
2269,2309,2019,5894,3238,3205,16665
2270,2309,2019,5894,3238,3205,16665
2271,2309,2019,5894,3238,3205,16665
2272,2309,2019,5894,3238,3205,16665
2273,2309,2019,5894,3238,3205,16665
2274,2309,2019,5894,3238,3205,16665
2275,2309,2019,5894,3238,3205,16665
2276,2309,2019,5894,3238,3205,16665
2277,2309,2019,5894,3238,3205,16665
2278,2309,2019,5894,3238,3205,16665
2279,2309,2019,5894,3238,3205,16665
2280,2309,2019,5894,3238,3205,16665
2281,2309,2019,5894,3238,3205,16665
2282,2309,2019,5894,3238,3205,16665
2283,2631,2173,6570,3494,3584,18452
2284,2631,2173,6570,3494,3584,18452
2285,2631,2173,6570,3494,3584,18452
2286,2631,2173,6570,3494,3584,18452
2287,2631,2173,6570,3494,3584,18452
2288,2631,2173,6570,3494,3584,18452
2289,2631,2173,6570,3494,3584,18452
2290,2631,2173,6570,3494,3584,18452
2291,2631,2173,6570,3494,3584,18452
2292,2631,2173,6570,3494,3584,18452
2293,2631,2173,6570,3494,3584,18452
2294,2631,2173,6570,3494,3584,18452
2295,2631,2173,6570,3494,3584,18452
2296,2631,2173,6570,3494,3584,18452
2297,2631,2173,6570,3494,3584,18452
2298,2631,2173,6570,3494,3584,18452
2299,2631,2173,6570,3494,3584,18452
2300,2631,2173,6570,3494,3584,18452
2301,2631,2173,6570,3494,3584,18452
2302,2631,2173,6570,3494,3584,18452
2303,2631,2173,6570,3494,3584,18452
2304,2631,2173,6570,3494,3584,18452
2305,2631,2173,6570,3494,3584,18452
2306,2631,2173,6570,3494,3584,18452
2307,2631,2173,6570,3494,3584,18452
2308,2631,2173,6570,3494,3584,18452
2309,2631,2173,6570,3494,3584,18452
2310,2631,2173,6570,3494,3584,18452
2311,2631,2173,6570,3494,3584,18452
2312,2631,2173,6570,3494,3584,18452
2313,2631,2173,6570,3494,3584,18452
2314,3375,2936,8893,4801,4744,24749
2315,3375,2936,8893,4801,4744,24749
2316,3375,2936,8893,4801,4744,24749
2317,3375,2936,8893,4801,4744,24749
2318,3375,2936,8893,4801,4744,24749
2319,3375,2936,8893,4801,4744,24749
2320,3375,2936,8893,4801,4744,24749
2321,3375,2936,8893,4801,4744,24749
2322,3375,2936,8893,4801,4744,24749
2323,3375,2936,8893,4801,4744,24749
2324,3375,2936,8893,4801,4744,24749
2325,3375,2936,8893,4801,4744,24749
2326,3375,2936,8893,4801,4744,24749
2327,3375,2936,8893,4801,4744,24749
2328,3375,2936,8893,4801,4744,24749
2329,3375,2936,8893,4801,4744,24749
2330,3375,2936,8893,4801,4744,24749
2331,3375,2936,8893,4801,4744,24749
2332,3375,2936,8893,4801,4744,24749
2333,3375,2936,8893,4801,4744,24749
2334,3375,2936,8893,4801,4744,24749
2335,3375,2936,8893,4801,4744,24749
2336,3375,2936,8893,4801,4744,24749
2337,3375,2936,8893,4801,4744,24749
2338,3375,2936,8893,4801,4744,24749
2339,3375,2936,8893,4801,4744,24749
2340,3375,2936,8893,4801,4744,24749
2341,3375,2936,8893,4801,4744,24749
2342,3375,2936,8893,4801,4744,24749
2343,3375,2936,8893,4801,4744,24749
2344,3263,2894,8151,4553,4402,23263
2345,3263,2894,8151,4553,4402,23263
2346,3263,2894,8151,4553,4402,23263
2347,3263,2894,8151,4553,4402,23263
2348,3263,2894,8151,4553,4402,23263
2349,3263,2894,8151,4553,4402,23263
2350,3263,2894,8151,4553,4402,23263
2351,3263,2894,8151,4553,4402,23263
2352,3263,2894,8151,4553,4402,23263
2353,3263,2894,8151,4553,4402,23263
2354,3263,2894,8151,4553,4402,23263
2355,3263,2894,8151,4553,4402,23263
2356,3263,2894,8151,4553,4402,23263
2357,3263,2894,8151,4553,4402,23263
2358,3263,2894,8151,4553,4402,23263
2359,3263,2894,8151,4553,4402,23263
2360,3263,2894,8151,4553,4402,23263
2361,3263,2894,8151,4553,4402,23263
2362,3263,2894,8151,4553,4402,23263
2363,3263,2894,8151,4553,4402,23263
2364,3263,2894,8151,4553,4402,23263
2365,3263,2894,8151,4553,4402,23263
2366,3263,2894,8151,4553,4402,23263
2367,3263,2894,8151,4553,4402,23263
2368,3263,2894,8151,4553,4402,23263
2369,3263,2894,8151,4553,4402,23263
2370,3263,2894,8151,4553,4402,23263
2371,3263,2894,8151,4553,4402,23263
2372,3263,2894,8151,4553,4402,23263
2373,3263,2894,8151,4553,4402,23263
2374,3263,2894,8151,4553,4402,23263
2375,2506,2157,6356,3297,3280,17596
2376,2506,2157,6356,3297,3280,17596
2377,2506,2157,6356,3297,3280,17596
2378,2506,2157,6356,3297,3280,17596
2379,2506,2157,6356,3297,3280,17596
2380,2506,2157,6356,3297,3280,17596
2381,2506,2157,6356,3297,3280,17596
2382,2506,2157,6356,3297,3280,17596
2383,2506,2157,6356,3297,3280,17596
2384,2506,2157,6356,3297,3280,17596
2385,2506,2157,6356,3297,3280,17596
2386,2506,2157,6356,3297,3280,17596
2387,2506,2157,6356,3297,3280,17596
2388,2506,2157,6356,3297,3280,17596
2389,2506,2157,6356,3297,3280,17596
2390,2506,2157,6356,3297,3280,17596
2391,2506,2157,6356,3297,3280,17596
2392,2506,2157,6356,3297,3280,17596
2393,2506,2157,6356,3297,3280,17596
2394,2506,2157,6356,3297,3280,17596
2395,2506,2157,6356,3297,3280,17596
2396,2506,2157,6356,3297,3280,17596
2397,2506,2157,6356,3297,3280,17596
2398,2506,2157,6356,3297,3280,17596
2399,2506,2157,6356,3297,3280,17596
2400,2506,2157,6356,3297,3280,17596
2401,2506,2157,6356,3297,3280,17596
2402,2506,2157,6356,3297,3280,17596
2403,2506,2157,6356,3297,3280,17596
2404,2506,2157,6356,3297,3280,17596
2405,2506,2157,6356,3297,3280,17596
2406,2967,2524,7331,3989,3900,20711
2407,2967,2524,7331,3989,3900,20711
2408,2967,2524,7331,3989,3900,20711
2409,2967,2524,7331,3989,3900,20711
2410,2967,2524,7331,3989,3900,20711
2411,2967,2524,7331,3989,3900,20711
2412,2967,2524,7331,3989,3900,20711
2413,2967,2524,7331,3989,3900,20711
2414,2967,2524,7331,3989,3900,20711
2415,2967,2524,7331,3989,3900,20711
2416,2967,2524,7331,3989,3900,20711
2417,2967,2524,7331,3989,3900,20711
2418,2967,2524,7331,3989,3900,20711
2419,2967,2524,7331,3989,3900,20711
2420,2967,2524,7331,3989,3900,20711
2421,2967,2524,7331,3989,3900,20711
2422,2967,2524,7331,3989,3900,20711
2423,2967,2524,7331,3989,3900,20711
2424,2967,2524,7331,3989,3900,20711
2425,2967,2524,7331,3989,3900,20711
2426,2967,2524,7331,3989,3900,20711
2427,2967,2524,7331,3989,3900,20711
2428,2967,2524,7331,3989,3900,20711
2429,2967,2524,7331,3989,3900,20711
2430,2967,2524,7331,3989,3900,20711
2431,2967,2524,7331,3989,3900,20711
2432,2967,2524,7331,3989,3900,20711
2433,2967,2524,7331,3989,3900,20711
2434,2967,2524,7331,3989,3900,20711
2435,3629,3178,8827,4985,5068,25687
2436,3629,3178,8827,4985,5068,25687
2437,3629,3178,8827,4985,5068,25687
2438,3629,3178,8827,4985,5068,25687
2439,3629,3178,8827,4985,5068,25687
2440,3629,3178,8827,4985,5068,25687
2441,3629,3178,8827,4985,5068,25687
2442,3629,3178,8827,4985,5068,25687
2443,3629,3178,8827,4985,5068,25687
2444,3629,3178,8827,4985,5068,25687
2445,3629,3178,8827,4985,5068,25687
2446,3629,3178,8827,4985,5068,25687
2447,3629,3178,8827,4985,5068,25687
2448,3629,3178,8827,4985,5068,25687
2449,3629,3178,8827,4985,5068,25687
2450,3629,3178,8827,4985,5068,25687
2451,3629,3178,8827,4985,5068,25687
2452,3629,3178,8827,4985,5068,25687
2453,3629,3178,8827,4985,5068,25687
2454,3629,3178,8827,4985,5068,25687
2455,3629,3178,8827,4985,5068,25687
2456,3629,3178,8827,4985,5068,25687
2457,3629,3178,8827,4985,5068,25687
2458,3629,3178,8827,4985,5068,25687
2459,3629,3178,8827,4985,5068,25687
2460,3629,3178,8827,4985,5068,25687
2461,3629,3178,8827,4985,5068,25687
2462,3629,3178,8827,4985,5068,25687
2463,3629,3178,8827,4985,5068,25687
2464,3629,3178,8827,4985,5068,25687
2465,3629,3178,8827,4985,5068,25687
